First Seen,SHA256,Domain/IP,Port,Backup DNS,File Name,Startup Name,Folder Name,Data Directory Name,Backup Startup Exe,Mutex,Build ID,Enable Client Installation/Startup,Client Persistence Module: Protect Luminosity's Client Binary,Silent Mode (Hide Luminosity Window on Client PC),Proactive Anti-Malware: Clean Malicious Files and Speed up Client PC,Power Saver: Prevent Sleep Mode and Turn off Monitor after 15 minutes of inactivity,Remove File after Execution (Melt),Anti-Virtual Machines/Debugging,Hide File and Directories,Backup Startup
2015-05-21,75c53a9305eadf7b9babd7d9408b6ebd956e9bba397c7eaaf755a8d2a5eb2fce,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-06-21,7eae5b34aeaa18a25048865e6caf6889f4917eb13ac8cc16c71cfb2b55abfc4b,hfskid.chickenkiller.com,6969,Disabled,Disabled,Disabled,N/A,N/A,N/A,eef56b513021a6bbf831b73c1f9b6ddbf31cf115,Pankki,No,No,Yes,Yes,No,No,No,No,No
2015-10-30,9385edd25b76cb3334500092caa8246e4d5bcdd9fded589221d55469ecb2a62d,bomburswe.wha.la,2607,bomburswe.chickenkiller.com,Disabled,Disabled,N/A,N/A,N/A,7e3da77c635a26736298210264860dab06e86a89,CS17,No,No,Yes,Yes,Yes,No,No,No,No
2016-02-06,8f3764c4b252d254b306f2661c72bb11516d7cdc57c8bb451d1bee78cdd1e296,secon2.ddns.net,1538,Disabled,Disabled,Disabled,N/A,N/A,N/A,7439887233acad01f5f324025eb1b577c9311523,FMX,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-06-11,853f92531756a226a25f9919fe7ebc8f2f35a516ba61e5bafdc8a449b56b931b,server.wearelovecode.com,1338,Disabled,Agar Level Hack.exe,msupdate,system32,drivers,msupdate.exe,f9ba1a15d973182d2b07fd18abdf3a4a25c576fbff96089d98638f3883002375,HOME,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
2016-06-04,8f568b46811d33ba6de068acef1baaab4ae234b305bde531a9a3cee55c190c5e,78.47.149.84,8702,178.32.72.136,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,8a8b808ef8ca6cf09f62eb1172921e2cf1f09fb2608acd97b62d8cf159e54845,LionCracker,No,No,Yes,No,No,No,No,No,No
2015-09-21,8f5c4dbf83e235e843ca864be976fbe9eefc0f3e2a09667aae45ec062f218e10,fgsaz1.mooo.com,932,Disabled,Poxer.exe,Mechanical,N/A,N/A,N/A,fb279025ca0682bed3e936f3d4963d8a1143fbd4,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-05-19,69d02b4558b4df360c0a5139e833fd1d401d95c2ea6cc620d8cce2557a8e6008,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-08-14,665a18177160631e122bc6512e062bbb011836069492c26c4f1ae8a6e1b89c51,inocente1234.ddns.net,4000,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,HOME,No,Yes,Yes,No,Yes,No,No,No,No
2016-03-26,66195f89eef87f7fcaa026aa0b683a9702ab7d6b347c7405004dc91f8df6d010,jenymatlk.no-ip.org,6318,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,0738799d3cae825716564a4a0c2a309feb50439e,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-13,66219dfad204c764c7f62268febc65133dce7cedaa7320cf9a73533d83694fbb,sync.thetribhuvanschool.com,63373,lumiaconnect.duckdns.org,helper.exe,Computer Helper,N/A,N/A,N/A,b9acf3837701f381374ac103d82febedd4890808,JustAwesomeUsers,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-07-20,6627ff9b60da7dfb26795a265cd8f484327760510167a25db402df869cfd7d42,ym96.no-ip.org,9003,yourdns.example.com,sysmon.exe,System Monitor,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-06-21,663c0cc00bdd57b05aa46a2c2f142e0a0c4db377658792957fc8d1dea514c50a,firewallbe.appleupdate.xyz,38457,firewallbe.shawodrouting.xyz,System Memory.exe,System Memory,System,Monitor,Firewall Backend.exe,973686cc243bb4bd2f888e2831b0052a537e0e87ed1e8a65a7e167667faf731f,4 W,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
2015-11-23,6643660db853b1d7e54ea10b6084379656ed7d6539c7698c4387ffb3749cc4ec,unicorn.twilightparadox.com,16167,Disabled,Disabled,Disabled,N/A,N/A,N/A,f731e97fe123195d6c03f0327de17f37f5e43741,LUM,No,Yes,Yes,No,Yes,No,No,No,No
2015-08-24,66595348907c19b53573e35c09ec5815d56e53a903f810e8c62057b26b67e700,shawshank.ddns.net,3175,Disabled,SteamInjectVer2_9.exe,SteamPatch,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,Slave,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-05-23,77e90d0e58209678300a91f1a5377f60b37fa1621b42eed6e22b8df0ad931277,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-11-30,77e59aabda75f312fea359e32f9474d5a11e15f3d5932e2b8deb0d906ac89daf,ll.sysupdate.xyz,16969,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,70ac6156f1e2823df3b21d38d6e6aca400c2fb29,18.11,No,No,Yes,No,Yes,No,No,No,No
2015-05-21,77bf9be24a8e79b720e05fedaac8abae34f96811a9abc0dd5707b58b31796ec4,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-02-20,575c23339ee7cee23d77ee78e3ca4b82068d0d66d93a2fa6b23fd2d0592ae163,uploadp2p.zapto.org,63180,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,df3ef0976998b2fbed83557e5daa443000d8b04e,Test3,No,No,Yes,No,Yes,No,No,No,No
2015-09-12,57606fc094b948c687de193f703dc967aa5c252c391c57cced82e6637416a9b8,eldelbar88.crabdance.com,25450,Disabled,Disabled,Disabled,N/A,N/A,N/A,efa9592991f2dbb5117dababd3e8a7ea5caf4586,ABY450SYS32,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-11-25,574803642fb3333b845f6b69edd8c99a1305e48e4a7b7e9239fb266776496a60,password.no-ip.biz,1605,Disabled,chrome.exe,Google Chrome,N/A,N/A,N/A,224c413d74eed2094ce0d7eef8b996a894aafa34,Client,No,Yes,Yes,Yes,No,No,No,No,No
2015-07-27,5755b571d262b941ee3079212bf3e78d44305dd125c588866b6eec71b1ea6215,hucked.ddns.net,5552,357.toh.info,winhost.exe,sysdll,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,85b5yg,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-05-27,573b45546f0e4c64590d7c259cb6f4c49b41c1ba5ae8368aea9bbe43cd0a40ff,sh4deb1ack.no-ip.biz,22077,Disabled,WinCOMHost.exe,Windows COM Host,N/A,N/A,N/A,f100d7a11b9debf1189860507ed444ee1d22aa3c,crtx1,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-06-13,573f3da99381ae3521f70578e428707c502d3c0198e958be7c1e3518e83f3af5,port80.port0.org,8083,port80.publicvm.com,dwn.exe,Windows Desktop Manager,N/A,N/A,N/A,edadc0d28ed5bf1cf664755de680b7dd03da0062,HOME,No,Yes,Yes,No,Yes,No,No,No,No
2015-06-22,572ff93818a2afa970dbeb7db6f6468d34a7c661a44e46ed10f3675b52724abc,obio.noip.me,20078,Disabled,Luminosity.exe,testing,N/A,N/A,N/A,61aadee26076489cc9ac5533191c4913369d4e2c,hardwork,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-06-17,57352848c7bd7afe1af1877562811c82ddc9d65a4c4ea72be367ff9e98043856,firewallbe.appleupdate.xyz,38457,firewallbe.shawodrouting.xyz,System Memory.exe,System Memory,System,Monitor,Firewall Backend.exe,973686cc243bb4bd2f888e2831b0052a537e0e87ed1e8a65a7e167667faf731f,1 R,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
2016-06-09,5718f6eaf75d355eb6d21c60419f678fc599563b3eca8e4868cc0ad8bc1a11a5,hardproblemsmoney.zapto.org,5959,wubwoofwolf.freedns.su,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,2be5d5bb37d3e269f078229d72a41728dbcaa54bd7ef3da00cafc823469f11fd,HOME3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
2015-09-02,5725c7b1fd5643fbeea2c006420750aa31fe92f1044d291922fe49d42d44092e,dendy39.duckdns.org,22028,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,acb7b9bf191ebf6fc9bf4612dc39a218849dbbb8,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-06-15,5fbc7109b96aa3b618004a4dd76aece136db59cdc64e7ffd3de3b4c0dccd366c,212.7.208.70,6318,212.7.208.70,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,4d306525b82a11cf0560f0c08b0c38a44f1ec2b65f07f377461685ae25eca132,HOME,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
2016-06-16,5fc05afc44e3757d6c9cdc053b8cd5db956f4abf4fbba886096e5a33883fead8,excellumi.ddns.net,6318,Disabled,explorer.exe,Client Monitor,Client,Monitor,clientmonitor.exe,4beafa4f0287e6bb5db32586474d7906f080426f9aef7eda07bc275a853f506c,HOME,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
2016-04-02,5fc8b62895affbfe4dac9c7dbde758a88fbc17dadbdcbe677a6979d53d93d3b6,jenymatlk.no-ip.org,6318,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,0738799d3cae825716564a4a0c2a309feb50439e,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-06-09,5fcb21f51512fce84f809631b58fc0f30e2b75e5d7cc12ffec540c0d8e693148,rsnoip.ddns.net,1990,Disabled,windows.exe,windows.exe,N/A,N/A,N/A,18215fc6d83e4a0997cec6aa05a7bf32fc8cfd96,PINK,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-14,5fae5e63a6696144ca942437d71fc043bc5b863cdc79681e82c1cadd995fa32b,mrsrizap.myftp.info,11123,Disabled,Luminosity.exe,LuminosityLink,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-10,5fb8044f81d15d32f14265d107c152caa34feef8b9953ed3d09c845a25d856cb,tabaninfo.bounceme.net,5526,Disabled,Disabled,Disabled,N/A,N/A,N/A,9a4739e7e173286d1f5e175f9a1851425bf4d430,VALID,No,No,Yes,Yes,No,No,No,No,No
2015-05-19,5fbb9a06547adc902b55970f38521b69cde743539690e1951b98a4cbcc4acccd,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-19,5fbbaa1199f4fb97cc99a8b7ee5ae5f87e2ef37c066254a8f95b77eacf30b7f6,mary20.myq-see.com,6318,Disabled,Disabled,Disabled,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,HOME,No,No,Yes,No,No,No,No,No,No
2015-11-23,5fcbf2e06bf2af0c18f1a711bf1934d9f6ab91761e25db463ed3389f15ed5826,470347.ignorelist.com,1983,Disabled,System.exe,System,N/A,N/A,N/A,2132cc296ebf65a6c3e7deccb9477b9c892dd866,FIVER,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-08-03,5fcfc6bf4d0d2905cbb241820d836b93eecaf6518eb65cc4dfe2e9059478fe4f,101.184.7.253,9987,Disabled,ts3-SoundPlugin,ts3-SoundPlugin,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,HOME,No,Yes,No,Yes,Yes,No,No,No,No
2015-10-17,9123170811cbfbcfa960f12fefcc554aabb2e794b1885387130d22d093ec02f4,emenike.no-ip.info,2487,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,642621a58e52ef7d15cc4d24ee25136175d9d7a4,CAS,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-08-13,9126f02f3f6ef87e45767ce550aa7b346af2fceb98396f37e3e9f3deeb43c0f2,f9l.no-ip.info,7332,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,second,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-07-03,61ede0e6953ef9b47689e2943d4223f95423a7a76f571393352f146fec6f35dd,www.ichorx.duckdns.org,25565,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-05,7c937b7ae74393cc7eeb70b08d2da0a5d27b11db3268fe33be6d9fb0a23dcad3,craftes.sytes.net,666,krafts.from-or.com,System.exe,helper system,Helper,Monitor,HelperSystem.exe,eb8fdf68ecafb3576642f10855d45e1d17dedce088f7252bd49d9fdb04f374a5,nod,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
2016-05-23,7ca6c16dd3d98aabefe2a3593d3464485cd71f591252a6359fa0420fb08a9888,donsage.ddns.net,200,Disabled,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,b52ac9cb10d63ff2b612c3c1ac2651e42f1ba76955912640e1dd988f0fb78e59,HOME,No,No,Yes,No,No,No,Yes,No,No
2015-05-21,61b455bd29961db7ac4c249c94444dca4a53534bb8406efa67b65ca892fa5bf8,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-06-17,61a41476d66f3e58a73e900c19228b71ccf10ed8c274d835d3fd18fbb28c56eb,23.105.131.141,2828,Disabled,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,415a3b8eaea5fddacdc328c446f2396c6b6275ad49f1993a5de9b690ccc5a066,SMILES,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
2016-05-26,6191319610dea9e4c670e298d336c8e799cddadf89c007d76c66edff2c197582,hopme.webhop.me,3390,Disabled,client.exe,Client,N/A,N/A,N/A,71d062697f08079004d847a6a0e8dec1d7737732,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-26,7cd7901ac61d8427c7718a1bee72ac692b6b88dc0be1f3dbe8f99921fd3346e8,lollotiramollo.ddns.net,64991,carmeligno.ddns.net,Disabled,Disabled,N/A,N/A,N/A,99361e58f94fbbf845b451e02831aa6fb6e61fb4,FTP,No,No,Yes,Yes,No,No,No,No,No
2015-07-06,7cc253cea6cd7394508a9d02665f87e1436255ef8f780e2aee805e79d8c181fe,anfaget.chickenkiller.com,23102,Disabled,svchost.exe,Service Hoster,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,ANFAGET,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-13,61f6ba1edcef2ed2985ddc631b723115bd82cdc85172f5d59a181283b395c52b,gigidw.ddns.net,14590,Disabled,album.exe,album,N/A,N/A,N/A,edfe55c0ad02d84ccc8362092042eb5880d95f29,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-08-29,61f0f1a109b65b8baba264e383cb47cec42d69b5b16c1119a29ec8ecbbe0d0e3,nordic123.no-ip.org,2000,Disabled,SystemMonitor.exe,Computer Helper,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,Str4ngeD,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-06-10,80ab3e10818514c24559b7831dc9d8c1e02a71442a3d6e4c68aa209975a2f198,marcopolo.duckdns.org,9658,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,6b4e8bc309fbe9cb7927d3346824810cc3999945,12,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-02,68a0239c90e3a2e1fbc03dd7af98793f114eec94cc4afcf28182954d39b06523,server10169.ddns.net,700,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,youtube,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-06-18,809feda28ba8df54e0f7e006742bd8aa694999155b5a7d6c4de2867b0ce6f33d,kidkaz.crabdance.com,17321,funoffice.crabdance.com,valid_update.exe,Valid Update,Valid,Valid,updatevalid.exe,a78670df6ac032014269539e4e2dd4db22dc65dd27641bf491494f8c639d9331,HOME,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
2016-01-11,68958d79e1097303e189ddf8bd9546d2ad4adebe94cb2f08cf469b5c80210e76,hellopls.zapto.xyz,6318,Disabled,svchost.exe,svchost,N/A,N/A,N/A,8b565f46704817b4511a91e42037aa8254fc5b9c,NEW,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-11-06,68800217e268f9254813e97b97ee219aac3e9e52293d88e29272f1c72dc642c3,unicorn.twilightparadox.com,16167,local123.ignorelist.com,winuppl.exe,Winuppl,N/A,N/A,N/A,f731e97fe123195d6c03f0327de17f37f5e43741,LUM,No,Yes,Yes,No,Yes,No,No,No,No
2016-01-08,80b3f0ca1dcf1d2396181c1485537ba30f55923c077af5756ef800dabec66f5d,totally53.fagdns.com,9999,lian.leagueterx.tk,Disabled,Disabled,N/A,N/A,N/A,44f6c7a093670124076e952a05eb27313c866b6a,T2,No,No,Yes,Yes,No,No,No,No,No
2015-06-06,83e3e87ae389a243997df678b954cd9bf0afcf2cca8a41c26b6537f2fdb9b745,carc0sa.duckdns.org,5610,Disabled,Client Server Runtime Service,csrss.exe,N/A,N/A,N/A,cfc4764f3bbfae7c2c155456e0ae08a61242b9ff,SoX,No,Yes,Yes,Yes,No,No,No,No,No
2016-04-19,68a82a2df4efd18400850bfb4903a1967ca1e9d20c119bed4c0f8c29079e08aa,benis.spdns.eu,6318,Disabled,firefox.exe,firefox,firefox,Monitor,clientmonitor.exe,74b14500d27f479793afe4e255a334334e45a70e2c119d341469ee868f208a08,HOME,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
2015-09-04,68acdd93a00e5c63b95b41664497fdcc63191e2fd4257e6dca4c92ddaba7ba82,45df36.dyndns.info,6318,132.dyndns.info,repair.exe,Mechanic,N/A,N/A,N/A,46eb0065973e3bedb34adf8d685bc929c3681a88,2708,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-05-30,84051514004bdb31d30260bd981c4f408186c4bca602d24a8a8dec248ca64c92,donwanny.duckdns.org,5020,Disabled,Disabled,Disabled,N/A,N/A,N/A,149ca93e6155ac3f41070db9bba8290257900f0a,HOME,No,No,Yes,Yes,Yes,No,No,No,No
2015-08-23,8ee5a023f3af002327c0626410a6853f52493cb041ade657d98ad927133eedfe,modzfordayz.chickenkiller.com,6318,Disabled,Luminosity.exe,LuminosityLink,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-05-19,84757c7f7d66f64f7ad61bce58739477886c987b030ccd172a125c5cdefea351,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-06-18,8ec1a846d5bda229d622acff6d7132c45214dc7e2b657fae8dcca7d54ae38877,microsofttr.no-ip.org,6318,Disabled,Disabled,Disabled,N/A,N/A,N/A,fd402511a4c48b3eb6b21498b89c752c7856e814,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-06-16,8447b651a047de90a7b1c4f64b78d0934e31585334f1422795c926d7581bd3cc,gloryhour.sytes.net,2326,127.0.0.1,window.exe,windows ,window server,Monitor,monitor.exe,7ccc294228997fe56260d9f48067d3ea6442398d6ae9d847a0a7c8bcd08e2331,WINNER,No,No,Yes,No,No,No,Yes,No,No
2015-09-07,8440872752e3f76dc07cd22cace6656edb2482b871305cff086c624e010261b3,breadgood.mooo.com,1177,Disabled,Disabled,Disabled,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,EGO,No,No,Yes,No,No,No,No,No,No
2016-06-11,844378861d0cd8ef90b86332bc8bc5645db942ef9f13c968a99d6a01abac626a,212.7.208.74,1818,Disabled,repair.exe,Mechanic,N/A,N/A,N/A,3039103a7b4352afa2a3f9d57cd13c712e7e0246,pc05,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-06-08,65a5d0d118d03cc616cb40e7129b82502b70aae525b3ca60e6c8507a23521d10,185.92.239.13,6318,Disabled,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,e6498caa4a7a9be1d7c9cf4b2fe301d383970805e597ada72c21660c6d377b5f,HOME,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
2015-05-27,65af6572411ccf34f50a8a56bd08311782178f79d31929bf81729d278d9ab2df,sh4deb1ack.no-ip.biz,22077,Disabled,WinCOMHost.exe,Windows COM Host,N/A,N/A,N/A,f100d7a11b9debf1189860507ed444ee1d22aa3c,crtx1,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-05-22,65a585a2f3c0364a81c5dde31614bc49f2723a99b36f37e7477f86f4e6f5b8b1,174.127.99.161,5000,Disabled,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,69c8d7af356bf34438a12f4563384b88a51651ffc5438083c592483a272099e6,HOME,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
2015-05-19,65b35fd66ab73621a77596b72b81374294b2f52c74d9423cd9f5f658f0198c85,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-05-19,65b89a7f5c518fb46ff9b1dbf132817cffa5a78597a569fb37531eed8e25766a,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-09-20,65b17e1a5ba30d381e49963d3cbd00805d04fb389593b69fc98839b082cc82d8,fb6912.mooo.com,16960,Disabled,Disabled,Disabled,N/A,N/A,N/A,ca1d0af689a0f1faf92b53fb76b57804c6d733f7,FBaby,No,No,Yes,Yes,Yes,No,No,No,No
2015-07-11,65b17fe0374d38f94e95f4a0a6dffd187a51ee8a5cd65e7a9e164ddb9b5a383e,ilovepussy123.ddns.net,43807,Disabled,helper.exe,Computer Helper,N/A,N/A,N/A,875c68021caf46d51cbae8bc849bedccb5d238a1,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-03-29,65ba458c7028c06485581b278345387f9a9dbd3c79b19793cd0f1a95f2b88857,humboldt.fagdns.com,6320,redwoodkush.cleansite.us,sysmon.exe,System Monitor,N/A,N/A,N/A,e7a7c474c653316b40cf3f876af6d084a5153ea4,NEW,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-12-08,65bd3c04ac502a3acfb2ef7462a5f496c7e4c41b93dab008a0e5d846a8db45e7,imvu.duckdns.org,1122,Disabled,Disabled,Disabled,N/A,N/A,N/A,effa3afa0d1d1b3694c3f4a149ad06ad5b5a3b88,LIBYAFREE,No,No,Yes,Yes,No,No,No,No,No
2015-10-08,6080dec1095d79dd460af6699550aae578cd191759042d2995e65eaa7ffa0c07,mediafire.chickenkiller.com,9999,Disabled,Disabled,Disabled,N/A,N/A,N/A,f22752f90d692f6d3e857c4fecc65ce1be31ab00,HOME,No,Yes,Yes,Yes,No,No,No,No,No
2015-05-19,60811f1fce0e82794b9bf2d2fb77ee8e90015b41eb242a9570d13a8b65561a0a,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-06-12,6078744e759395dcec052ae61600f54b9089d6a1d6fb96aa2d11d1f2f9dba8bc,livesyn10.midexim.com,8117,Disabled,client.exe,Luminosity Client,N/A,N/A,N/A,47120e00e4f6422cd3af09d8f984414d8289671c,PYTHON,No,Yes,No,Yes,Yes,No,No,No,No
2015-05-19,606249fc55e9d96baa7f8bcd46606794c545f9b20c082aa3ad53663900f306fb,sverus.ddns.net,1400,Disabled,winlogon.exe,Winlogon,N/A,N/A,N/A,2006cc6cfaa4421910d7d81873bf16f37e8d7859,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-05-30,6063e657a1c78bee05cc4700a78ee349b848c27f00442240f33569e5e9defdc5,174.127.99.165,8001,Disabled,client.exe,Client Monitor,Client,Monitor,clientmonitor.exe,313ddee70b553edc7f54cd32837ee1e65268d6776cb70c9cd2a11ebe8ce12063,HOME,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
2015-09-03,605441882de10789b41d7dbe662dc19f0c1d4b72bcde6522264be845d4fb1b2c,cdn-redirect.ddns.net,79,Disabled,PerfectMoney Adder.exe,Microsoft,N/A,N/A,N/A,7433cdb324b04dd5e3c3db213381216c7c539baa,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
2016-04-16,6055eac31d8ec64596c433fd96ff0e754c6c571392b4e8d7da0f6aae7c567f43,foreverp23mpa6729.duckdns.org,40912,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,2fde5589854e02448c873e4d1b88b1cd6c317b51,Powerbot,No,Yes,No,Yes,No,No,No,No,No
2016-03-29,60361f89fa1e79e8f4d419999649450c426c328e72bb5678a0d145c2e62a1bf3,chancebetter.redirectme.net,7216,Disabled,Disabled,Disabled,N/A,N/A,N/A,3a66e2fbff887f19f429e48bbbb3eeb6c7d092b0,RLORD,No,No,Yes,Yes,Yes,No,No,No,No
2015-05-29,604205dca37de237a83d990ba854e688b06457eed7179dd056b1ce341b9658fd,kapfaez.no-ip.biz,6318,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,1d8784c7a421d340cfd179503fe59ddc798a351c,Youtube,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-22,95c08e29b6d289d90adcff7306cf423cacff96545a3f2435ae1e86c2cf29eadb,smeshka.chickenkiller.com,6318,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,2eb39ec4722fdb2a8dbe38ef0046b18145ea3da5,PAYBACK,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-11-20,95c0e78e8a925f18603733c08b1e990378bf21564fe824b8daedb9098c9f828d,45df36.dyndns.info,6318,Disabled,sysmon.exe,System Monitor,N/A,N/A,N/A,46eb0065973e3bedb34adf8d685bc929c3681a88,.,No,Yes,Yes,Yes,Yes,No,No,No,No
2015-10-14,95c525616614de70a66ad4922394add1b8854c24ca526fa8a4f5543041bb97d6,149.71.100.138,6318,premiumusermrris.chickenkiller.com,internet.exe,windowsupdate,N/A,N/A,N/A,538492583ef72f9f8a7f3c2a92532e74acfefe7b,HOME,No,Yes,Yes,Yes,Yes,No,No,No,No
